45.562240	389.470225	13.722666
46.447880	390.108180	13.773310
47.593340	393.057080	13.824169
48.476260	397.268643	13.868416
49.362680	398.295213	13.912718
50.248720	399.570465	13.958028
51.153640	403.953374	14.002053
52.034280	403.715944	14.046202
52.916640	405.873392	14.090358
53.800340	408.067840	14.134677
54.686660	408.954647	14.178915
55.572720	409.585800	14.223157
56.457760	412.826744	14.267375
57.341420	414.911518	14.311950
58.233140	417.005913	14.355979
59.118020	418.714767	14.400309
60.000960	420.326205	14.444587
60.886560	422.032025	14.488725
61.767820	425.575566	14.532877
62.650460	427.159887	14.577188
63.537060	426.071338	14.621473
64.423920	427.681220	14.665833
65.311160	430.221334	14.710150
66.197420	432.949479	14.754417
67.083340	433.625702	14.798544
67.963880	438.045057	14.842944
68.851960	437.412031	14.887209
69.737040	439.538909	14.931264
70.619900	443.668438	14.975308
71.499320	443.764825	15.019624
72.607320	447.344076	15.074669
73.486500	445.618619	15.118967
74.372560	448.922845	15.163147
75.257700	451.976636	15.207463
76.143800	453.363440	15.251592
77.025020	455.025684	15.299288
77.980160	457.061619	15.343473
78.865640	458.150602	15.387840
79.749740	460.593684	15.432118
80.635680	462.824262	15.476378
81.521940	463.627568	15.520624
82.587580	464.072395	15.573668
83.467580	469.565057	15.617739
84.347840	469.839742	15.662028
85.233700	470.947463	15.706114
86.123320	474.743662	15.750760
87.009660	476.317374	15.795088
87.895840	477.177498	15.839474
88.784120	478.228488	15.883724
89.698480	481.870466	15.929486
90.625140	483.100844	15.975850
91.546640	484.441646	16.026174
92.620600	490.082305	16.075888
93.546280	491.789475	16.121956
94.467400	494.219401	16.168238
95.394680	495.373080	16.214187
96.317780	498.624059	16.260375
97.236080	500.988454	16.306137
98.152780	502.198671	16.352238
99.074580	506.853197	16.398380
100.229420	510.282499	16.455744
101.205260	515.255984	16.504874
102.134080	515.741360	16.553919
103.108560	520.336924	16.600042
104.091460	524.446735	16.649349
105.022980	527.286730	16.695857
105.946240	529.818470	16.741735
106.860900	534.015444	16.787632
107.869420	536.047941	16.838098
108.791080	538.031280	16.884045
109.709920	539.680155	16.929837
110.625800	543.954681	16.975593
111.540360	547.684350	17.021474
112.733500	551.521431	17.081352
113.654540	551.247353	17.127162
114.583660	556.973828	17.173727
115.503360	558.201449	17.219760
116.425020	562.876010	17.265584
117.339760	564.920321	17.311372
118.257180	571.159808	17.357828
119.185720	573.252245	17.403848
120.107900	575.264239	17.449979
121.028940	578.502254	17.496127
121.952180	580.876388	17.542385
122.877320	584.277255	17.588489
123.799640	585.725374	17.634421
124.718420	589.262084	17.680216
125.634320	594.812360	17.726276
126.555620	594.215007	17.772301
127.624520	597.998434	17.826101
128.554540	603.403653	17.872094
129.470220	605.719746	17.918165
130.393200	608.086988	17.964149
131.318260	610.669872	18.010426
132.596640	615.401849	18.074305
133.526100	620.771879	18.120642
134.441520	623.467862	18.166897
135.367760	628.489331	18.212927
136.288000	642.945609	18.258731
137.203420	645.836591	18.304488
138.118980	649.981772	18.350529
139.040900	649.347526	18.396568
139.953220	655.310943	18.442146
140.881880	657.577023	18.488583
141.802240	659.148689	18.534867
142.805800	662.469902	18.584902
143.731440	666.428159	18.630959
144.648220	668.122626	18.677196
145.574720	667.380916	18.723160
146.485720	673.170488	18.768766
147.652860	675.702430	18.826991
148.571120	679.106161	18.873108
149.492440	681.319185	18.919840
150.427580	685.329431	18.966092
151.355340	689.284158	19.012427
152.278360	692.393862	19.058291
153.195600	694.731575	19.104239
154.112820	697.704249	19.149957
155.029060	699.954475	19.196065
155.952260	703.393486	19.242233
156.876540	706.134137	19.288497
157.876840	712.352997	19.344084
158.911800	714.954369	19.390179
159.834860	719.053080	19.436448
160.759320	720.106245	19.482611
161.680900	723.536492	19.528222
162.638020	727.650376	19.576847
163.570340	732.706957	19.623171
164.493540	734.614034	19.669373
165.419060	739.952863	19.715735
166.348700	742.758246	19.761906
167.268500	744.668645	19.807553
168.178900	749.780956	19.853187
169.095180	751.988167	19.899413
170.018740	755.496676	19.945570
170.944860	756.640403	19.991796
171.878960	760.655200	20.038309
172.798120	764.150499	20.084644
173.723680	763.476131	20.130713
174.640500	768.698257	20.176526
175.569580	771.946803	20.223084
176.492480	772.796415	20.269205
177.733360	777.702758	20.331188
178.652760	779.247510	20.377070
179.576520	782.817993	20.423166
180.498860	784.613886	20.469463
181.422960	788.129173	20.516291
182.357020	791.329303	20.563004
183.293320	793.175353	20.609193
184.214920	795.435659	20.655472
185.139880	799.779538	20.701488
186.060300	805.435139	20.747579
186.983340	806.565622	20.793786
187.906900	809.905985	20.839962
188.832980	812.619415	20.886282
189.767760	814.543369	20.932734
190.685400	818.559978	20.979048
191.612400	820.608118	21.027385
192.641560	825.523630	21.076568
193.562760	827.671321	21.122743
194.487200	829.732457	21.169179
195.414920	831.917216	21.215211
196.333760	837.468575	21.261129
197.252680	839.975133	21.306981
198.172000	841.866061	21.353198
199.095360	845.088173	21.399398
200.026220	846.100486	21.445632
200.947220	849.303116	21.491891
201.869760	849.753638	21.538000
202.788960	854.849491	21.584060
203.719540	855.664674	21.630543
204.642640	857.146294	21.676746
205.566880	859.039828	21.723606
206.499720	862.468524	21.769191
207.641160	867.873055	21.826602
208.561160	869.344991	21.873456
209.499720	870.933271	21.919528
210.422440	874.834188	21.965755
211.350100	877.153046	22.011892
212.267120	879.741864	22.057669
213.184080	876.651483	22.103659
214.095880	881.979145	22.149022
215.018280	883.234135	22.195435
215.939420	886.496662	22.241420
216.858560	889.075123	22.288121
217.792580	891.123205	22.334664
218.724040	893.926378	22.381302
219.655300	894.741067	22.427213
220.573580	897.649453	22.473130
221.492080	899.814059	22.519147
222.642620	901.410450	22.576862
223.567500	906.406469	22.622726
224.482900	912.808808	22.668673
225.404520	914.569833	22.714816
226.330780	916.324593	22.761054
227.250720	921.025124	22.806717
228.163840	920.485599	22.852664
229.079800	924.948750	22.898699
229.079758	949.265071	28.025766
227.913925	947.880301	28.077511
227.027359	950.873360	28.121633
226.115967	947.029037	28.167619
225.225174	946.515128	28.211748
224.345413	946.359969	28.255597
223.465073	943.176387	28.299644
222.585052	943.605612	28.343901
221.701080	942.344731	28.388282
220.812943	942.303420	28.432524
219.930023	938.849791	28.476664
219.044281	940.131265	28.520886
217.940475	938.686385	28.576205
217.054657	935.932851	28.620467
216.168304	935.867308	28.664860
215.281815	935.098075	28.709092
214.395645	932.773740	28.753410
213.504013	933.837029	28.797945
212.620117	932.914746	28.842404
211.730453	932.843933	28.886745
210.843994	930.430644	28.930811
209.962601	929.402451	28.974695
209.083679	929.319885	29.018992
208.200195	925.302055	29.062924
207.319000	927.383234	29.107134
206.434860	925.625400	29.151423
205.549484	926.120127	29.195663
204.667267	923.781553	29.239938
203.780121	924.981907	29.284261
202.892746	922.334255	29.328474
202.008118	919.235464	29.372784
201.123413	919.724341	29.416739
200.244019	917.730805	29.461034
199.358139	917.018061	29.505095
198.476959	917.462630	29.553377
197.513077	916.583671	29.597789
196.623444	913.913907	29.642012
195.737427	914.927288	29.686337
194.850739	914.151899	29.730656
193.964401	912.411910	29.774877
192.947266	910.079428	29.825626
192.065033	910.566845	29.869631
191.187805	907.227226	29.913875
190.301407	907.416762	29.958039
189.417496	906.672826	30.002287
188.530136	903.973903	30.046823
187.641113	904.098977	30.091282
186.751984	903.721765	30.135513
185.870575	904.315039	30.179561
184.987900	901.318786	30.223781
184.101700	901.236965	30.278331
182.942535	900.933892	30.325946
182.058533	899.387139	30.370773
181.163559	897.572057	30.414981
180.277817	895.090836	30.459281
179.389145	894.856656	30.503563
178.507645	893.505815	30.548060
177.616379	891.703805	30.592619
176.725723	892.755094	30.636670
175.845444	890.126303	30.680922
174.959106	885.959068	30.725141
174.075226	886.597932	30.769278
173.194565	885.172089	30.813315
172.311386	884.363815	30.857648
171.423386	884.208934	30.902014
170.539215	885.718260	30.946203
169.653503	882.625152	30.990505
168.768280	882.771561	31.034829
167.882217	882.346354	31.078714
167.004745	878.666611	31.123110
166.115662	877.090529	31.167221
165.234497	876.093263	31.211085
164.355835	876.123645	31.255393
163.469635	873.722228	31.299312
162.591858	872.661667	31.343554
161.706879	873.330400	31.388472
160.809418	871.449890	31.432739
159.922897	871.348332	31.477037
159.038376	869.134146	31.521282
157.933014	867.107221	31.576574
157.045700	866.151321	31.620814
156.162643	866.371200	31.664943
155.280212	865.896774	31.709166
154.394180	862.467229	31.753547
153.506561	862.859214	31.797957
152.621353	861.664372	31.842420
151.730377	859.924026	31.886668
150.844467	857.694387	31.930797
149.962906	857.677849	31.974692
149.086563	859.306612	32.018790
148.202713	855.544524	32.062771
147.322021	854.829813	32.106870
146.441833	854.151551	32.151058
145.556473	851.964571	32.195279
144.672714	852.447695	32.239546
143.788086	849.654262	32.283830
142.900681	847.368986	32.328049
142.016464	847.604412	32.372997
141.119080	845.777891	32.417174
140.235413	846.118283	32.461429
139.350555	844.984045	32.505468
138.468033	842.957876	32.557797
137.421616	842.927741	32.602082
136.537415	841.230902	32.646324
135.651138	840.817738	32.690745
134.763977	837.323453	32.734817
133.882492	834.902111	32.779348
132.918961	833.469666	32.826950
132.039627	833.927095	32.870994
131.156982	833.266768	32.915237
130.272781	830.954937	32.959366
129.391541	833.626584	33.003420
128.510437	830.771821	33.047793
127.621620	828.837374	33.092150
126.734840	828.357732	33.136524
125.848640	826.501302	33.180750
124.962463	826.099761	33.225169
124.075600	823.914273	33.269232
123.193581	820.696851	33.313815
122.302841	819.717670	33.359328
121.392197	818.532550	33.403387
120.509621	818.779610	33.447640
119.627502	816.100059	33.491846
118.741997	816.014752	33.536078
117.857521	815.405346	33.580111
116.975800	814.065136	33.624360
116.092003	812.288447	33.668657
115.205696	811.464707	33.712847
114.320503	811.478171	33.757167
